Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PartyOnboardingPersonal,Chrome 76.0.3809.100,,,2019-08-21 20:29:49,2019-08-21 20:30:33,43.751s,INCOMPLETE
,,,,,,,
Test Cases/Login,Chrome 76.0.3809.100,"user: user31
Pass: user31",,2019-08-21 20:29:49,2019-08-21 20:30:04,14.363s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-21 20:29:49,2019-08-21 20:29:50,0.400s,PASSED
logger = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-21 20:29:50,2019-08-21 20:29:50,0.014s,PASSED
loginPage = new pageObjects.LoginPage(),Chrome 76.0.3809.100,,,2019-08-21 20:29:50,2019-08-21 20:29:50,0.048s,PASSED
"logger.logInfo(""Login - Step01 - Open browser"")",Chrome 76.0.3809.100,,,2019-08-21 20:29:50,2019-08-21 20:29:50,0.005s,PASSED
"loginPage.openBrowser(url, active)",Chrome 76.0.3809.100,,,2019-08-21 20:29:50,2019-08-21 20:30:01,10.967s,PASSED
"logger.logInfo(""Login - Step02 - Input Username"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:01,2019-08-21 20:30:01,0.002s,PASSED
"loginPage.inputUsername(username, active)",Chrome 76.0.3809.100,,,2019-08-21 20:30:01,2019-08-21 20:30:02,0.453s,PASSED
"logger.logInfo(""Login - Step03 - Input Password"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:02,2019-08-21 20:30:02,0.001s,PASSED
"loginPage.inputPassword(password, active)",Chrome 76.0.3809.100,,,2019-08-21 20:30:02,2019-08-21 20:30:02,0.219s,PASSED
"logger.logInfo(""Login - Step04 - Click Sign In button"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:02,2019-08-21 20:30:02,0.001s,PASSED
loginPage.clickSingin(active),Chrome 76.0.3809.100,,,2019-08-21 20:30:02,2019-08-21 20:30:04,1.608s,PASSED
"logger.logInfo(""Login - wait load page"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.001s,PASSED
loginPage.waitLoadPage(active),Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.096s,PASSED
,,,,,,,
Test Cases/DataPreparation/ConfirmDataPreparation,Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:33,28.944s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.001s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.009s,PASSED
notificationPage = new pageObjects.NotificationPage(),Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.045s,PASSED
"step = """"",Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.001s,PASSED
"step = ""1""",Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.001s,PASSED
"log.logInfo(""Confirmation - Step0"" + step + "" Click Notification icon"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:04,0.005s,PASSED
notificationPage.clickNotificationIcon(),Chrome 76.0.3809.100,,,2019-08-21 20:30:04,2019-08-21 20:30:06,2.319s,PASSED
"step = ""2""",Chrome 76.0.3809.100,,,2019-08-21 20:30:06,2019-08-21 20:30:06,0.001s,PASSED
"log.logInfo(""Confirmation - Step0"" + step + "" Click Approval description"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:06,2019-08-21 20:30:06,0.003s,PASSED
"notificationPage.clickDescription(""Approval"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:06,2019-08-21 20:30:08,1.391s,PASSED
"step = ""3""",Chrome 76.0.3809.100,,,2019-08-21 20:30:08,2019-08-21 20:30:08,0.001s,PASSED
"log.logInfo(""Confirmation - Step0"" + step + "" Confirmed Party Creation"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:08,2019-08-21 20:30:08,0.002s,PASSED
"notificationPage.clickConfirmed(description, ""Approval"")",Chrome 76.0.3809.100,,,2019-08-21 20:30:08,2019-08-21 20:30:33,24.789s,PASSED
